ID,,,,,,,gender,age,college,white,knowledge_counter,extraversion,agreeable,consecientious,emotionally_stable,open_new_experiences,political_interest,strong_partisan,percent_other_party_exposure,democrat,sevenpoint_ideology,regionMidwest,regionSouth,regionWest,,republican,,,,displayCondition,chatID_full,,,,,,
752,0.475436213,-0.01537037,0.08,0.015,-0.133333333,0.194444444,1,74,1,0,3,6.5,1,1,2,3,4,1,10,0,4,FALSE,FALSE,TRUE,1.525952607,1,FALSE,0,1,CORRECT,7rA9AB5pKicTwXCywCtb,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
755,-0.137590423,0.01462963,-0.033333333,0.005,-0.15,0.111111111,1,63,0,0,2,3.5,1.5,1.5,1,4.5,4,1,5,1,1,TRUE,FALSE,FALSE,0.084173221,0,FALSE,0,1,CORRECT,WAXkQepH22bNk47ajKgu,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
761,2.129245848,0.092777778,0.196666667,0.195,0,-0.083333333,1,40,0,0,3,4,3,2,2,2,4,0,40,0,4,FALSE,TRUE,FALSE,0.300440129,1,FALSE,0,1,INCORRECT,YZHqRUzn88sLiyg7kqpY,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
764,0.162111488,0.022037037,0,-0.045,0,-0.111111111,2,31,1,0,3,4.5,1,1,1,2.5,4,0,90,0,4,FALSE,TRUE,FALSE,0.300440129,1,FALSE,0,1,NONE,PwjBRQihxsMmN1kUC8CP,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
767,-0.343294916,-0.002222222,-0.044444444,0.16,0.166666667,0,2,51,1,0,1,4,4,4,4.5,3.5,4,1,25,0,7,TRUE,FALSE,FALSE,0.084173221,1,FALSE,1,1,INCORRECT,0WErvNBuDrYpbzxfvFYE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
771,1.403149855,-0.082592593,0.273333333,-0.27,0.366666667,-0.388888889,2,41,0,0,0,7,2.5,5.5,2.5,5.5,2,0,80,1,6,FALSE,FALSE,FALSE,-0.852976171,0,FALSE,0,1,INCORRECT,YM12GvipZYqHwvEwGtF9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
772,-0.739718807,-0.100555556,0,-0.035,-0.233333333,0.5,1,37,0,0,2,4,4,4,4,4,4,1,,1,4,FALSE,FALSE,TRUE,-0.492538534,0,FALSE,0,1,CORRECT,XuwOBiJfBSgMgfsaSCQO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
775,1.040782999,0.061481481,0.08,0.09,-0.15,0.055555556,1,78,1,1,2,2,1,1,2,1,4,0,10,0,6,TRUE,FALSE,FALSE,-0.780894411,1,FALSE,1,1,NONE,2tI9nEOe7G3kBV16Nnde,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
780,1.94806242,0.128148148,0.136666667,0.19,-0.083333333,-0.111111111,2,57,0,1,2,6.5,2,3,4,4,3,1,25,0,6,FALSE,FALSE,TRUE,-0.348360595,1,FALSE,1,1,NONE,9ftPi2MQSlo17y3gtlSK,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
782,-0.97403121,-0.032407407,-0.1,-0.125,0,-0.027777778,2,57,0,1,1,6,1,2.5,1.5,3,4,1,30,0,7,FALSE,FALSE,TRUE,-0.636716472,1,FALSE,1,1,NONE,B8TIPe1bzad0NshxpT9G,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
783,-0.918177672,0.018518519,-0.143333333,0,0.083333333,-0.138888889,1,58,1,1,2,5,1,1,3,1.5,4,0,1,0,6,FALSE,FALSE,TRUE,-0.060004718,1,FALSE,1,1,INCORRECT,93tmt38QeNCEbE2bCppB,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
785,0.365091419,0.012962963,0.036666667,-5.55E-17,-0.066666667,0.027777778,2,26,0,0,0,6.5,1.5,2,5.5,3.5,3,1,55,0,6,FALSE,FALSE,TRUE,-0.204182657,1,FALSE,1,1,INCORRECT,BqHWczpRoWJVfkVokFXc,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
790,0.064027226,0.052037037,-0.043333333,0.045,0,-0.111111111,2,57,0,1,2,5.5,2,2,3.5,3.5,4,1,20,0,6,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,1,1,NONE,2iYbElKW4O4evoByPXBO,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
791,0.128054453,0.027407407,-0.01,0.01,-0.016666667,-0.055555556,1,50,0,1,2,4,3.5,2,4,3.5,2,1,25,0,6,FALSE,FALSE,FALSE,-0.492538534,1,FALSE,1,1,INCORRECT,X4GSPYLuY93CJzkbENi4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
792,-0.739718807,-0.027222222,-0.073333333,0.085,0,0.166666667,1,60,1,1,2,6.5,2.5,3,5,5.5,4,0,50,0,6,TRUE,FALSE,FALSE,-0.636716472,1,FALSE,1,1,NONE,Mn2IOKjea2t2CQHqAjMR,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
794,-0.905917139,-0.036481481,-0.086666667,-0.015,0.066666667,0.027777778,2,51,0,1,2,2.5,2,1,2,4,4,0,10,0,5,FALSE,FALSE,TRUE,0.949240852,1,FALSE,1,1,CORRECT,BeA4TdaPPcTBkQDtdOnp,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
796,-0.228863277,0.025555556,-0.056666667,0.06,0.066666667,-0.083333333,2,60,0,1,2,5.5,2.5,4.5,3,5,4,1,50,0,7,TRUE,FALSE,FALSE,-0.997168528,1,TRUE,1,1,CORRECT,RVS5Ff90m0zjUfaIiybc,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
799,-0.317411569,-0.049814815,0.006666667,-0.005,0.2,-0.055555556,2,57,0,1,3,3.5,4,3,3,2.5,4,0,20,0,6,TRUE,FALSE,FALSE,-0.636716472,1,FALSE,1,1,INCORRECT,8Xs9ZkAltkZmNKIUbXx6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
801,0.159386925,0.005,0.016666667,0.015,0,0,2,61,0,1,0,4.5,3.5,3.5,5,4,3,1,25,0,6,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,1,1,INCORRECT,BTyfo0LLG0RMlzeduJV4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
806,2.145593225,0.088333333,0.203333333,0.015,-0.083333333,-0.166666667,2,46,0,1,1,2.5,2,1.5,2,1.5,4,0,25,0,5,TRUE,FALSE,FALSE,0.084173221,1,FALSE,1,1,NONE,8yIVrdFuShaPVsERVyX5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
810,0.208429056,0.015,0.013333333,0.045,0,0,1,39,1,1,2,7,3.5,4,4,3,4,0,25,0,6,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,1,1,NONE,8ZKr5lTkLyBQDWw7EzFf,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
812,0.362366856,0.115925926,-0.066666667,-0.03,-0.266666667,-0.111111111,1,60,0,1,3,4,2,2,1,1,4,1,35,0,6,FALSE,TRUE,FALSE,0.300440129,1,FALSE,1,1,INCORRECT,2tcewAIzrBpu0znIPKBC,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
813,0.498594997,-0.025555556,0.093333333,-0.01,0.066666667,0,2,56,0,1,2,1.5,1.5,1,1.5,1.5,4,1,1,0,7,TRUE,FALSE,FALSE,-0.636716472,1,FALSE,1,1,INCORRECT,BD9HthDuiHJlFJXXcpLt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
814,0.40459758,0.048333333,0.006666667,-0.005,-0.15,0,2,36,0,1,2,6,2.5,1,4.5,5.5,2,1,50,0,7,FALSE,FALSE,TRUE,0.588796006,1,FALSE,0,1,INCORRECT,YM12GvipZYqHwvEwGtF9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
816,0.651170515,-0.021481481,0.11,0.03,0.15,-0.055555556,1,32,1,0,3,6.5,6,4,3,5.5,4,0,10,0,7,FALSE,TRUE,FALSE,0.949240852,1,FALSE,1,1,NONE,8aRvZPI0PGyOPP0mRipZ,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
817,1.363643694,0.08537037,0.1,0.145,0,-0.111111111,1,55,1,1,3,3.5,1.5,1.5,3.5,1.5,4,0,0,0,4,FALSE,FALSE,TRUE,1.525952607,1,FALSE,1,1,INCORRECT,8dbViIi3XU1K3RUq1HSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
819,0.84870132,0.012037037,0.103333333,0.025,-0.066666667,0.055555556,2,31,1,0,1,6,2.5,1.5,2,4.5,1,0,40,0,5,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,1,1,CORRECT,AIobd4UCrJ8HTWceEKed,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
822,-0.200255368,-0.057222222,0.03,-0.005,0.166666667,0,2,65,0,1,2,1,1,1,1,1,4,0,50,0,5,FALSE,FALSE,TRUE,-0.636716472,1,FALSE,1,1,INCORRECT,MMmtJryQaUxCjdCdSIgH,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
823,0.71383546,-0.046296296,0.143333333,-0.15,-0.066666667,0.055555556,2,64,1,1,2,4,3,2,2,2,4,1,50,0,6,FALSE,TRUE,FALSE,0.300440129,1,FALSE,0,1,INCORRECT,Hq6i6v8Az5eal7WqfZdc,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
826,0.147126393,0.016666667,0.003333333,,-0.033333333,0,2,49,0,1,0,7,1,1,5,1.5,2,1,,0,6,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,1,1,NONE,0OxrXJciBpglj8NH23nA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
827,0.613026636,0.116666667,-0.033333333,0.05,-0.133333333,-0.166666667,2,72,1,1,2,4.5,2.5,1.5,2.5,1.5,4,1,90,0,6,FALSE,TRUE,FALSE,0.949240852,1,FALSE,0,1,NONE,WC8RRhafUL0k3TAPXuXJ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
828,0.563984505,9.25e-18,0.076666667,-0.1,-0.1,0,1,55,0,0,3,4,1.5,2,1,2.5,4,1,25,0,6,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,1,1,NONE,3U0vKd1KH4CM68F1BznJ,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
834,1.743720208,0.157037037,0.08,0.46,-0.066666667,0.055555556,2,57,0,1,1,5.5,3.5,2.5,3.5,4.5,4,1,1,0,7,TRUE,FALSE,FALSE,-0.636716472,1,FALSE,1,1,INCORRECT,9SmdpQtl1RDTwYHDEqvE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
835,-0.693401239,-0.037592593,-0.056666667,-0.085,0,0.027777778,2,51,1,1,1,4,1,3,5,4,3,0,20,0,6,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,1,1,CORRECT,J3owhD0cGZcwe1pk3nI8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
836,-0.516304655,0.056481481,-0.126666667,0.025,0.133333333,-0.277777778,2,75,0,1,1,5.5,2,1,2,3,4,1,25,0,7,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,1,1,NONE,ElIPZMNRmZajYYhfoQuF,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
838,-1.177011141,-0.093333333,-0.066666667,-0.13,0.066666667,0.083333333,2,40,1,1,2,2.5,4,1,1.5,1,3,1,60,0,6,FALSE,TRUE,FALSE,3.328176839,1,FALSE,0,1,CORRECT,ab7mHXhxQqsPPh7k07kX,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
839,-0.020434221,-0.039444444,0.036666667,-0.235,-0.116666667,0,1,42,1,1,2,4,4,4,3.5,3.5,4,1,10,0,4,FALSE,FALSE,TRUE,0.300440129,1,FALSE,1,1,INCORRECT,EyDR3jg8K04lZAAnxL0p,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
840,0.850063602,0.042222222,0.073333333,-0.04,0,-0.166666667,1,60,1,1,3,1.5,5,2,3.5,3,4,1,10,0,7,FALSE,TRUE,FALSE,1.525952607,1,FALSE,1,1,NONE,SZEn6dCH74dkx74HG7zW,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
845,0.445466022,0.093888889,-0.033333333,0.015,-0.266666667,0,2,45,0,1,1,7,3,1.5,2.5,4,1,0,50,0,5,FALSE,TRUE,FALSE,-0.780894411,1,FALSE,1,1,INCORRECT,E2QHAPxKfYR7hv1zUVI2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
850,-1.911280822,-0.109814815,-0.15,-0.035,0.266666667,0.027777778,2,68,1,0,3,5,1.5,1,2,3,4,0,40,0,6,FALSE,FALSE,TRUE,0.300440129,1,FALSE,0,1,CORRECT,0isFbF7LXfe5G7eiOdt8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
851,-0.525840625,-0.071481481,0,0.03,0.133333333,0.111111111,2,73,0,1,2,4.5,1.5,1,1.5,2,4,1,30,0,7,FALSE,TRUE,FALSE,-0.636716472,1,FALSE,1,1,INCORRECT,C74oXF01ZkixJuHeS6hQ,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
856,1.34048491,0.125555556,0.056666667,0.01,-0.2,-0.166666667,1,46,0,1,1,5,4.5,1,3,4,4,0,15,0,6,TRUE,FALSE,FALSE,-0.348360595,1,FALSE,1,1,NONE,HspnM7we6em5QfGZezOh,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
858,0.860961853,-0.003333333,0.12037037,0.04,0.05,0,2,66,0,1,3,4,1.5,1.5,1,1,3,0,20,1,3,FALSE,FALSE,TRUE,-0.060004718,0,FALSE,1,1,NONE,0FoOSfSirJa95EOKPNdV,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
861,1.181097985,0.160555556,0,0.265,-0.216666667,0,1,49,1,0,3,4.5,4,4.5,3.5,4,3,1,20,1,4,FALSE,FALSE,TRUE,0.949240852,0,FALSE,1,1,INCORRECT,FxDzqPMXtMJSMo2BesJK,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
862,-0.502681841,-0.025,-0.043333333,-0.075,0,0,2,66,0,1,2,3,1,2,2.5,2,4,0,35,1,2,FALSE,TRUE,FALSE,1.525952607,0,FALSE,1,1,INCORRECT,JDXFMa72qer288vIpzBB,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
863,2.638739096,0.182037037,0.176666667,0.385,-0.05,-0.111111111,1,61,0,0,3,3.5,4,1,1,1,4,1,50,1,2,FALSE,TRUE,FALSE,0.300440129,0,FALSE,1,1,INCORRECT,I6Q7Q6hZO59n8lGJ9f9g,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
870,-0.587143289,-0.079814815,2.78e-17,-0.245,0.133333333,-0.138888889,2,45,0,1,2,3.5,1,1,1,2,3,1,3,0,7,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,1,1,NONE,29dxVq67TotoGVObZtbD,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
871,-0.351468604,-0.047777778,0,-0.01,-0.033333333,0.166666667,2,36,0,1,1,1.5,2,1,1.5,1,4,1,10,1,7,FALSE,TRUE,FALSE,-0.492538534,0,FALSE,1,1,NONE,1gtD7jRE27Cmj7wCkzCt,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
879,-0.122605327,0,-0.016666667,0,0,0,1,59,1,1,3,2,1.5,5,1.5,1.5,4,1,10,1,1,FALSE,FALSE,TRUE,-0.204182657,0,FALSE,1,1,CORRECT,IeqEKy3CIs9HVB5WN0je,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
882,1.348658599,0.04,0.143333333,0.17,0.133333333,-0.083333333,1,65,0,1,3,4,2.5,1.5,2,2.5,4,0,50,0,4,FALSE,FALSE,TRUE,0.300440129,1,FALSE,0,1,CORRECT,IfdPPvM0Vik9wy7dhfz4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
883,-0.137590423,-0.072037037,0.053333333,-0.055,0.133333333,0.027777778,2,63,1,1,3,1.5,1.5,2.5,2,2.5,3,1,20,1,2,TRUE,FALSE,FALSE,0.588796006,0,FALSE,1,1,NONE,Mw8YhULR7WA8nB2VB5XS,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
884,-0.807832878,-0.149814815,0.04,0.045,0.216666667,0.277777778,1,39,1,0,1,1.5,1,1,1,2,3,1,25,1,4,FALSE,FALSE,FALSE,3.328176839,0,FALSE,1,1,NONE,FM7DoUQxv1n8GjEhwvn5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
887,-0.851425883,-0.172407407,0.056666667,0.055,0.35,0.222222222,1,45,0,1,3,3.5,4,4.5,2.5,1.5,4,0,15,1,1,FALSE,FALSE,TRUE,-0.060004718,0,FALSE,1,1,NONE,BS5DKN4cpNzOK7Moef0F,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
888,0.053128975,0.027222222,-0.02,0.165,0.083333333,0,1,34,0,1,1,4,4,2.5,1.5,2.5,4,1,30,0,7,FALSE,FALSE,TRUE,-0.492538534,1,FALSE,1,1,INCORRECT,FXG5NnEfCKCqDinDgcEc,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
898,0.22205187,0.020185185,0.01,-0.045,-0.3,0.194444444,2,50,0,0,2,5,1,1,4.5,1.5,4,1,10,1,7,FALSE,TRUE,FALSE,-0.780894411,0,FALSE,1,1,NONE,K1qIkGCQ8hz33tyhNAJR,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
899,-0.091272855,-0.022407407,0.01,-0.495,-0.066666667,-0.361111111,1,46,1,1,1,4.5,3,1,4.5,1,3,1,25,1,3,FALSE,TRUE,FALSE,6.21174282,0,FALSE,1,1,NONE,FcSuhhGzT8wOuOJYB8jX,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
900,-0.493145871,0.01962963,-0.086666667,0.02,-0.066666667,0.027777778,2,65,0,1,2,4.5,1,2,2.5,3.5,4,1,50,1,2,FALSE,TRUE,FALSE,-0.636716472,0,FALSE,1,1,NONE,02DWtIIJf3FZse2jfqjP,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
903,-0.277905408,0.142222222,-0.18,0.11,-0.15,-0.166666667,2,61,1,1,3,4,1.5,1.5,3.5,3,4,1,20,1,2,FALSE,FALSE,TRUE,-0.636716472,0,FALSE,1,1,NONE,F14XJrxBtzRLzU7rdniD,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
907,-0.875946948,-0.035740741,-0.083333333,0.015,0.066666667,0.055555556,2,26,1,1,2,6.5,4,2,5,1.5,4,1,15,1,2,FALSE,FALSE,TRUE,-0.204182657,0,FALSE,1,1,NONE,BRB2HL3bB2QwRnvOt6aU,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
911,1.584333283,0.112037037,0.103333333,-0.025,0,-0.361111111,2,52,0,1,3,4.5,3,2.5,3.5,1.5,4,1,30,1,2,FALSE,TRUE,FALSE,-0.780894411,0,FALSE,0,1,CORRECT,HPzLB9hcAPzDQDAWIpDL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
913,-1.434482328,-0.121666667,-0.073333333,-0.015,0.35,1.11e-16,1,41,1,0,3,5.5,5,1.5,3,4,4,0,10,0,7,FALSE,FALSE,FALSE,-0.997168528,1,TRUE,1,1,CORRECT,DF1aIbfpOjADr72B4bsd,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
917,-0.283354534,-0.038518519,0,-0.06,0.083333333,-0.027777778,1,66,0,1,3,4.5,2.5,4.5,3,3,4,1,30,1,2,FALSE,TRUE,FALSE,-0.997168528,0,TRUE,0,1,CORRECT,0isFbF7LXfe5G7eiOdt8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
921,-0.302426474,0.005555556,-0.046666667,-0.05,-0.066666667,0,2,68,1,1,3,4.5,4,3,4,2,4,1,5,1,1,FALSE,TRUE,FALSE,-0.348360595,0,FALSE,0,1,NONE,D3rmjQfU5YXscp5VyTVL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
922,0.207066775,0.031481481,-0.003333333,0,-0.066666667,-0.027777778,1,66,0,1,3,6,2.5,2.5,2.5,3.5,3,1,50,1,2,FALSE,FALSE,FALSE,-0.204182657,0,FALSE,1,1,INCORRECT,X4GSPYLuY93CJzkbENi4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
924,1.044869844,0.258703704,-0.116666667,0.015,-0.4,-0.361111111,2,43,0,1,1,1,1.5,1,1,1.5,3,1,,0,7,FALSE,FALSE,TRUE,-0.852976171,1,FALSE,1,1,NONE,AeYMnhNxBUySESYbPZAI,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
928,0.286079097,0.018888889,0.02,-0.01,-0.066666667,0,1,49,1,0,3,4.5,1,3.5,5.5,2,4,1,10,1,2,FALSE,FALSE,FALSE,0.949240852,0,FALSE,1,1,NONE,AeYMnhNxBUySESYbPZAI,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
929,-0.381438796,-0.068518519,0.016666667,-0.15,0,0.055555556,1,58,0,1,2,1,4,4.5,3.5,1.5,4,0,,0,6,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,1,1,INCORRECT,HyaYBr6KS14eisVSc5bc,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
930,-0.128054453,0.002592593,-0.02,-0.07,-0.133333333,0.055555556,2,56,1,1,3,6.5,2.5,3,5.5,5,4,1,35,1,2,FALSE,TRUE,FALSE,-0.492538534,0,FALSE,1,1,CORRECT,0mZfPRKMJMcVCtxlGzAM,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
933,-1.265559432,0.01462963,-0.186666667,-0.095,-0.166666667,0.027777778,1,72,1,0,3,5.5,2.5,1,1,5,4,1,40,0,7,FALSE,FALSE,FALSE,0.300440129,1,FALSE,1,1,INCORRECT,C2I6BXsV1wLbmdNkx6Z6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
936,-0.128054453,0.062592593,-0.08,0.01,-0.066666667,-0.111111111,1,66,0,1,2,3.5,2,1.5,2,1.5,4,0,20,1,2,FALSE,FALSE,FALSE,0.084173221,0,FALSE,0,1,INCORRECT,YmyQQSLYIsiKhdSnV6vM,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
939,0.786036375,0.110185185,-0.003333333,0.175,-0.1,-0.055555556,2,31,0,0,2,4.5,4.5,1,3.5,3.5,3,0,15,1,4,FALSE,FALSE,FALSE,-0.204182657,0,FALSE,0,1,NONE,cIQkXE14RJQqNdCU3cyb,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
940,1.56253678,0.112407407,0.1,0.365,0.166666667,-0.138888889,2,24,0,1,0,2,3,4.5,3.5,1.5,2,0,40,1,4,FALSE,FALSE,TRUE,-0.492538534,0,FALSE,1,1,INCORRECT,9fs1YmLu3gUuurr7Lnbi,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
943,1.795486902,0.124074074,0.12,0.05,-0.1,-0.222222222,2,47,0,1,2,4,2,1.5,1,2.5,4,0,40,0,5,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,1,1,INCORRECT,COTOgcEXoEPm4z0gD3pk,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
945,-0.557173098,-0.009074074,-0.066666667,-0.055,0,-0.027777778,2,44,0,1,2,4.5,4,3.5,4,2,4,1,15,1,1,TRUE,FALSE,FALSE,0.084173221,0,FALSE,0,1,INCORRECT,ZJD9ARU7MufOQud7rwew,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
948,-0.23158784,-0.031481481,0,0,0.066666667,0.027777778,2,54,0,1,2,1,1.5,1.5,2,2,4,0,10,1,1,FALSE,FALSE,FALSE,-0.492538534,0,FALSE,0,1,NONE,ZZN7mDDFa8QffwdBNNhs,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
951,-0.16347377,0.001111111,-0.023333333,0.07,0.066666667,0,2,32,1,0,0,4.5,6,3,4.5,5,4,0,10,1,4,FALSE,TRUE,FALSE,0.949240852,0,FALSE,0,1,CORRECT,UBKlNYsSozMfyaVFPYqV,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
954,0.130779016,0.017777778,0,-0.13,-0.016666667,-0.166666667,2,57,0,1,3,7,3,3.5,4.5,5,3,1,60,1,4,FALSE,FALSE,FALSE,-0.636716472,0,FALSE,1,1,INCORRECT,G9yM40E2vVYLfjMQXy3i,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
959,-0.350106323,-0.017592593,-0.03,-0.025,0,0.027777778,1,45,0,1,3,4,3,1,1,4.5,4,0,50,1,4,TRUE,FALSE,FALSE,-0.492538534,0,FALSE,1,1,CORRECT,DF1aIbfpOjADr72B4bsd,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
961,0.850063602,0.068888889,0.046666667,0.14,-0.066666667,0,2,59,1,1,1,5.5,5,1.5,1,5,4,1,,0,6,FALSE,TRUE,FALSE,1.525952607,1,FALSE,1,1,NONE,D33xoTGF9UXEhOeEcXb0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
963,0.081736885,-0.062222222,0.073333333,-0.02,0.166666667,0,2,71,0,1,3,1.5,1,2.5,3,4.5,2,0,30,0,4,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,1,1,CORRECT,GVLAgV78VUwJHN36sjaE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
966,-0.004086844,0.029444444,-0.03,-0.145,-0.4,0.166666667,2,64,1,1,3,4,2.5,1.5,2.5,2,4,1,5,1,1,FALSE,TRUE,FALSE,2.2468423,0,FALSE,0,1,INCORRECT,Nf5lk8FsaczYggrCRjD4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
969,0.340570353,-0.06037037,0.106666667,-0.07,0,0.111111111,1,22,0,1,2,7,2,4,3,1.5,4,0,1,1,2,FALSE,FALSE,TRUE,1.525952607,0,FALSE,1,1,INCORRECT,13ABwsOLM7nzue9hN03U,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
971,-1.472626207,-0.026851852,-0.173333333,-0.125,-0.016666667,-0.027777778,2,61,1,1,2,4,2,1.5,1.5,5,3,1,25,0,6,FALSE,FALSE,FALSE,2.2468423,1,FALSE,1,1,CORRECT,2gc79YtkOC6m6WbfJDhL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
974,0.939974175,0.124444444,0.003333333,0.24,0.033333333,-0.166666667,2,49,1,0,1,4,3,5,4,4,4,1,40,1,1,FALSE,TRUE,FALSE,-0.060004718,0,FALSE,1,1,CORRECT,5nF3VrSoec28aCoksAXP,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
976,0.174372021,0.007037037,0.016666667,0.01,-0.066666667,0.055555556,2,74,1,1,2,3,4.5,3.5,5,3,4,0,15,0,6,FALSE,FALSE,TRUE,-0.492538534,1,FALSE,1,1,NONE,AOcioqEx2zh9puNu7rgj,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
978,-0.197530805,-0.038703704,0.011851852,-0.155,-0.066666667,0.027777778,1,56,0,1,1,4.5,4,2,2.5,2.5,4,0,25,0,5,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,1,1,INCORRECT,G9yM40E2vVYLfjMQXy3i,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
983,0.178458865,-0.025740741,0.05,-0.005,0.016666667,0.055555556,1,71,1,1,3,2.5,3.5,3,3,3,4,0,5,1,2,FALSE,FALSE,FALSE,0.084173221,0,FALSE,0,1,CORRECT,PeZoSi4usC23O3rFnZVZ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
