ID,,,,,,,gender,age,college,white,knowledge_counter,extraversion,agreeable,consecientious,emotionally_stable,open_new_experiences,political_interest,strong_partisan,percent_other_party_exposure,democrat,sevenpoint_ideology,regionMidwest,regionSouth,regionWest,,republican,,,,displayCondition,chatID_full,,,,,,
779,-2.280459085,-0.154444444,-0.155555556,-0.43,-0.133333333,0.166666667,1,49,0,1,3,4,6,1,1,3.5,4,0,50,0,5,FALSE,FALSE,FALSE,0.588796006,1,FALSE,1,1,NONE,AjYxNpRbcHIoDTU1U27S,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
784,1.636099977,0.069074074,0.153333333,0.135,-0.016666667,-0.055555556,1,82,1,1,3,2.5,3,1.5,4.5,2,4,0,5,0,5,FALSE,TRUE,FALSE,0.588796006,1,FALSE,1,1,CORRECT,8s8in0JpiUcuZYABOKEN,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
786,-1.156576919,-0.110555556,-0.046666667,-0.015,0.066666667,0.25,2,62,1,1,2,5,3,2.5,2,4,4,1,10,0,6,FALSE,TRUE,FALSE,0.949240852,1,FALSE,0,1,NONE,CRKbNvH0XVMeeZ7U3WNK,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
787,-0.608939791,-0.029444444,-0.053333333,-0.155,-0.066666667,0,2,36,1,1,1,2.5,2.5,2.5,2.5,2.5,3,0,25,0,6,FALSE,TRUE,FALSE,0.084173221,1,FALSE,0,1,NONE,BjQ0JEcvxb35rJwNrcbx,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
788,-0.276543127,-0.004259259,-0.033333333,-0.035,-0.3,0.277777778,2,61,0,1,2,4,1,1.5,1.5,2.5,4,0,5,0,6,FALSE,FALSE,FALSE,-0.060004718,1,FALSE,1,1,CORRECT,AfIgDJOx08wsFmvMH1Fv,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
795,-0.381438796,0.021481481,-0.073333333,0.12,0.166666667,-0.111111111,1,25,0,1,3,4.5,3,1.5,1.5,2,4,0,50,0,6,TRUE,FALSE,FALSE,0.300440129,1,FALSE,1,1,NONE,8gJ8dEVMXe0F3EDphDZs,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
797,1.047594406,0.102407407,0.04,-0.065,-0.233333333,-0.138888889,2,45,0,0,1,1.5,2,3.5,2.5,4.5,2,1,25,0,5,FALSE,FALSE,FALSE,-0.348360595,1,FALSE,1,1,NONE,Niz1s3g2jNve0rt1CtH9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
798,-0.717922305,-0.154259259,0.056666667,-0.185,0.166666667,0.111111111,2,36,1,1,2,2.5,4.5,1,3,3,4,1,50,0,7,FALSE,TRUE,FALSE,6.21174282,1,FALSE,1,1,INCORRECT,EURUCVY0z9bvy4sAPNe2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
800,-0.290165941,-0.069444444,0.03,-0.375,0,-0.166666667,1,67,0,1,2,2.5,1.5,1,2,3,4,0,50,0,5,FALSE,FALSE,TRUE,-0.492538534,1,FALSE,0,1,NONE,TfQmblAkreYd9gw9PTM3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
802,2.243677487,0.105,0.2,0.015,-0.3,0,1,70,0,1,2,4.5,1.5,1.5,2.5,4,4,1,0,0,7,FALSE,TRUE,FALSE,0.084173221,1,FALSE,1,1,INCORRECT,AhynQm2EoqHQNyHaOTvG,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
804,0.982204899,0.103518519,0.03,0.105,-0.066666667,-0.138888889,1,83,1,0,3,1,3,1.5,2,1.5,4,0,,0,6,FALSE,FALSE,TRUE,0.084173221,1,FALSE,0,1,INCORRECT,HS6KlXzedIyOUnKKLy9d,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
818,1.487611303,0.205555556,-0.003333333,0,-0.45,-0.166666667,2,54,1,1,1,2,1.5,3.5,2.5,2,4,1,75,0,7,TRUE,FALSE,FALSE,0.949240852,1,FALSE,1,1,NONE,Hw3QuJLyZqY4GKWmEq4b,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
820,1.273733121,0.106481481,0.066666667,0.175,0.133333333,-0.277777778,1,65,1,1,3,5,1.5,2,1,4,4,0,50,0,6,FALSE,FALSE,FALSE,-0.636716472,1,FALSE,1,1,CORRECT,CuJeiHwPe3knfeh7PRxm,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
821,1.877223787,0.121851852,0.133333333,0.06,-0.083333333,-0.222222222,2,68,0,1,2,4,2.5,1,4,3.5,4,1,25,0,6,FALSE,FALSE,FALSE,0.300440129,1,FALSE,1,1,CORRECT,8fYXQRyrQMxtIz0t8uIa,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
824,-0.230225559,0.042037037,-0.073333333,0.015,-0.083333333,-0.027777778,2,63,1,1,3,1,1.5,1,4,1,4,1,20,0,7,FALSE,FALSE,TRUE,0.084173221,1,FALSE,1,1,INCORRECT,B4R8svqvsTozBl7Gcrre,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
825,-0.34738176,0.026111111,-0.073333333,-0.005,0,-0.083333333,1,36,1,1,3,1.5,5.5,1,2,3,4,0,50,0,6,FALSE,TRUE,FALSE,0.949240852,1,FALSE,1,1,CORRECT,9v5QCHhvsq9T2dZyiDtb,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
830,0.243848373,0.053148148,-0.02,0.065,-0.066666667,-0.027777778,2,75,0,1,3,7,1,1.5,4.5,5,3,0,50,0,6,FALSE,FALSE,FALSE,-0.348360595,1,FALSE,0,1,NONE,Y9vmPr2u3DFjP1TyfQ8l,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
833,0.068114071,0.042592593,-0.033333333,-0.05,-0.066666667,-0.111111111,2,75,1,1,3,5.5,1,2,1,1,4,0,50,0,6,FALSE,FALSE,TRUE,-0.636716472,1,FALSE,1,1,INCORRECT,9LJQmpKUdPDyci0slj8e,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
837,0.243848373,-0.083518519,0.116666667,-0.445,-0.083333333,-0.111111111,1,65,1,0,1,4.5,1,3,1,4,4,1,15,1,1,FALSE,TRUE,FALSE,-0.997168528,0,TRUE,1,1,NONE,AjYxNpRbcHIoDTU1U27S,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
841,-1.24376293,-0.115740741,-0.053333333,-0.025,0.433333333,-0.111111111,1,69,1,1,3,1.5,3.5,1,2.5,1.5,3,0,50,0,4,FALSE,FALSE,FALSE,0.949240852,1,FALSE,1,1,INCORRECT,EKorgADbRyndmGJtLVy9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
842,-0.076287759,0.006296296,-0.016666667,-0.02,-0.066666667,0.027777778,1,59,0,0,3,1,3.5,1,1.5,1,4,1,50,0,7,FALSE,FALSE,TRUE,2.2468423,1,FALSE,1,1,INCORRECT,G1N03ecbmkj4PUBbcSfY,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
843,-0.49178359,-0.050185185,-0.016666667,-0.045,0.133333333,-0.027777778,1,66,0,1,3,4,3,2,1,3.5,4,1,50,0,6,FALSE,FALSE,FALSE,2.2468423,1,FALSE,1,1,NONE,3QhOwdxDWXXTMB2rUZ5g,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
844,0.557173098,0.002407407,0.073333333,0.185,0.066666667,0.111111111,1,26,1,1,3,4.5,3.5,1,3,2,4,0,15,0,5,TRUE,FALSE,FALSE,-0.060004718,1,FALSE,1,1,NONE,2ZxwhPwb2kA72Fd4yDgx,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
846,1.847253596,0.117777778,0.133333333,0.27,0,-0.083333333,2,56,0,1,1,1.5,2.5,3.5,1,2.5,3,1,25,0,4,FALSE,TRUE,FALSE,-0.852976171,1,FALSE,0,1,CORRECT,G5E7a8mRLmAGg7ItuVnG,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
847,0.642996827,-0.002592593,0.09,0.17,-0.016666667,0.194444444,2,30,1,0,1,4,2.5,1.5,2.5,5,3,0,10,0,6,FALSE,TRUE,FALSE,0.084173221,1,FALSE,1,1,CORRECT,DV62dkwc8Vn5tLsqSE3H,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
848,-0.908641702,-0.160185185,0.036666667,-0.125,0.383333333,-0.027777778,2,30,0,1,1,4,3,1,1.5,2,1,1,15,1,2,FALSE,FALSE,FALSE,-0.492538534,0,FALSE,1,1,CORRECT,4N9fsC1Ta4jz9zUplhUo,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
849,0.874584667,0.058888889,0.06,0.11,-0.066666667,0,2,31,0,0,0,4,4,4,4,4,3,1,10,0,4,FALSE,TRUE,FALSE,-0.780894411,1,FALSE,0,1,INCORRECT,ZBWZGXeWd28VZ2SVZuoL,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
855,0.543550284,0.103888889,-0.03,-0.005,-0.4,0.083333333,2,40,1,1,1,4,2.5,2,1.5,3,3,1,5,1,2,FALSE,FALSE,TRUE,0.300440129,0,FALSE,1,1,NONE,FPVXNjjNtQf1oTTlbVHg,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
857,0.204342212,0.027777778,0,0,-0.083333333,0,1,64,0,1,3,1.5,2,3.5,3.5,1.5,4,1,45,1,1,TRUE,FALSE,FALSE,-0.348360595,0,FALSE,1,1,CORRECT,11aEAovsgS2D31kh6USz,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
860,0.521753781,0.084259259,-0.013333333,0.025,-0.116666667,-0.111111111,2,61,0,1,3,2,2.5,1.5,1.5,2,4,0,25,1,2,FALSE,FALSE,TRUE,0.300440129,0,FALSE,1,1,CORRECT,CuJeiHwPe3knfeh7PRxm,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
864,0.365091419,-0.003703704,0.053333333,0,0.066666667,-0.055555556,1,23,1,1,3,4.5,3.5,2.5,3.5,3,3,0,25,1,1,FALSE,FALSE,TRUE,-0.204182657,0,FALSE,1,1,NONE,J7gg2GqD707tigLt52D1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
866,0.692038958,0.060740741,0.033333333,-0.09,-0.216666667,-0.055555556,2,48,1,0,1,3.5,3.5,1.5,2.5,1.5,4,0,10,1,3,FALSE,FALSE,TRUE,0.588796006,0,FALSE,1,1,CORRECT,FN2GtKCqpPtdFejdLcoD,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
868,0.509493248,0.059259259,0.01,-5.55E-17,-0.066666667,-0.111111111,2,49,0,0,0,7,1,2.5,4.5,1.5,3,0,3,1,2,TRUE,FALSE,FALSE,-0.852976171,0,FALSE,1,1,NONE,NWGCKoMA8u0notBwgxkg,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
872,0.467262525,-0.006481481,0.07,0.025,-0.066666667,0.111111111,1,49,1,0,3,4,2,3,1.5,3.5,3,0,25,0,7,FALSE,FALSE,FALSE,-0.997168528,1,TRUE,1,1,NONE,FPUcOY62h6GzVUmxkm6C,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
875,1.077564597,0.053148148,0.093333333,0.065,-0.066666667,-0.027777778,1,35,0,1,3,3.5,2.5,1,2,4,4,1,25,1,1,FALSE,FALSE,TRUE,-0.636716472,0,FALSE,1,1,CORRECT,0yIJMreuwiUj6brXoP8h,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
876,-0.359642293,-0.012222222,-0.036666667,-0.12,0,-0.083333333,2,42,1,1,1,6,3,3,4,3,2,0,30,0,5,FALSE,FALSE,TRUE,1.525952607,1,FALSE,1,1,CORRECT,Bv1cwIN907RkVSeRiPgI,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
878,1.58160872,-0.005,0.22,-0.015,0,0,2,55,0,1,1,3,2.5,1.5,3,1.5,3,1,10,0,4,TRUE,FALSE,FALSE,0.084173221,1,FALSE,1,1,INCORRECT,7ZxfI98Ze5uTFF2ZB5wL,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
880,-1.356832287,-0.117777778,-0.066666667,-0.02,0.166666667,0.166666667,1,63,1,0,3,4.5,3,1.5,2,1.5,4,1,30,1,2,FALSE,TRUE,FALSE,-0.060004718,0,FALSE,0,1,NONE,dtAJZBd6kneKmWMD3Hpw,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
881,-0.258833468,0.038148148,-0.073333333,0.02,-0.066666667,-0.027777778,1,42,1,1,3,4,2,2,2,2.5,4,1,25,0,6,FALSE,FALSE,TRUE,-0.997168528,1,TRUE,0,1,INCORRECT,WDiUEV0iRKdrrLrO4kPI,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
885,0.178458865,0.044259259,-0.02,0.105,0,-0.027777778,2,64,0,1,2,5.5,3.5,1.5,4,2,4,1,50,1,1,FALSE,TRUE,FALSE,-0.492538534,0,FALSE,1,1,NONE,94EFnvh4GTQjsgeXRvvw,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
886,0.77105128,0.064814815,0.04,0,0,-0.194444444,1,31,1,1,2,5.5,4.5,4,2.5,2.5,3,0,50,1,2,FALSE,FALSE,FALSE,-0.780894411,0,FALSE,1,1,CORRECT,I0W9DEsRdf4thnzKgAwa,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
889,-0.953596989,-0.142962963,0.013333333,0.01,0.3,0.138888889,2,60,0,1,3,3.5,3,1,2,1.5,4,1,5,0,6,FALSE,FALSE,TRUE,-0.997168528,1,TRUE,1,1,NONE,1Sdwp9IWDIiZUn6CiBxm,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
891,-0.286079097,0.054444444,-0.093333333,0.03,-0.133333333,0,2,60,0,1,3,3.5,2,3,2,2,4,1,10,1,4,TRUE,FALSE,FALSE,-0.997168528,0,TRUE,1,1,INCORRECT,DRqYAscS22aRoCaKodME,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
893,1.878586068,0.172037037,0.083333333,0.355,-0.05,-0.111111111,1,62,0,1,3,6.5,2,4.5,3.5,4.5,4,1,5,1,1,FALSE,FALSE,TRUE,-0.060004718,0,FALSE,0,1,NONE,F0TAvwrwqLaHxdS4wX4I,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
894,-1.202894487,-0.166851852,0.003333333,-0.245,0.2,0.055555556,2,64,1,1,2,5.5,3,1,2,1.5,4,1,20,1,2,TRUE,FALSE,FALSE,0.588796006,0,FALSE,1,1,INCORRECT,G1N03ecbmkj4PUBbcSfY,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
895,-1.313239282,-0.178518519,0,-0.08,0.15,0.305555556,1,86,1,1,3,4,3.5,2.5,2.5,1.5,4,1,10,1,2,FALSE,FALSE,TRUE,0.084173221,0,FALSE,1,1,NONE,FMsvGP7RtKgNqKmVUC0F,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
897,-0.843252194,-0.04462963,-0.07,0.055,0.216666667,-0.027777778,2,42,1,0,3,3,3.5,1,1.5,1,4,0,35,1,4,FALSE,FALSE,TRUE,0.949240852,0,FALSE,1,1,CORRECT,Dt1Gl1imR1GLxTJeO0vi,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
901,0.267007157,0.056296296,-0.02,0.08,-0.033333333,-0.055555556,1,58,1,0,2,4,1,1,1,1,4,1,20,1,3,FALSE,FALSE,TRUE,0.949240852,0,FALSE,1,1,INCORRECT,EURUCVY0z9bvy4sAPNe2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
904,0.686589832,0.01,0.083333333,0.08,0.133333333,-0.083333333,2,32,1,1,1,6,3.5,2,6,3.5,4,0,15,0,5,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,1,1,INCORRECT,DNC0z7BSMqrrrTNII2kM,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
906,0.37598967,-0.002222222,0.053333333,-0.09,0,-0.083333333,2,65,0,1,1,7,3.5,4,3,5.5,4,0,40,0,4,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,1,1,NONE,FMsvGP7RtKgNqKmVUC0F,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
908,-0.27926769,0.012037037,-0.05,0.175,0.083333333,0.055555556,2,54,1,1,3,2.5,3.5,3.5,2,2.5,4,1,25,1,3,FALSE,FALSE,FALSE,5.130401072,0,FALSE,1,1,INCORRECT,EKorgADbRyndmGJtLVy9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
909,0.705661772,0.222592593,-0.126666667,0.24,-0.566666667,0.138888889,2,60,0,1,2,3.5,2.5,4,5.5,3,3,1,50,0,4,FALSE,TRUE,FALSE,-0.852976171,1,FALSE,1,1,CORRECT,O6tpn2mhHf3XIiK9OT8i,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
910,-1.272370839,-0.13962963,-0.033333333,-0.33,0.283333333,-0.194444444,1,64,0,1,3,1,4,3,4,2.5,4,1,30,1,2,FALSE,FALSE,TRUE,0.588796006,0,FALSE,1,1,INCORRECT,cURz1z79Lna6iDOsmO1Y,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
914,0.916815391,0.031296296,0.093333333,0.205,0.083333333,0.027777778,2,55,0,1,2,1,1.5,3,1.5,2,4,1,11,0,7,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,1,1,INCORRECT,7Yb4akY5gAdLuRfNvTbP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
915,-0.313324725,0.060740741,-0.103333333,0.01,-0.116666667,-0.055555556,1,68,1,1,3,2.5,2.5,1,2,2,4,0,20,0,7,FALSE,TRUE,FALSE,0.300440129,1,FALSE,1,1,CORRECT,EYmahSMu9hsYxoMgGfdu,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
916,-0.021796503,-0.046296296,0.043333333,0,0,0.138888889,1,60,0,1,2,5.5,2.5,2.5,2.5,2.5,3,1,30,1,4,FALSE,FALSE,TRUE,-0.492538534,0,FALSE,1,1,NONE,0HRhbOS0BlNCnLOUeU66,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
918,-0.091272855,-0.082407407,0.07,0.025,0.133333333,0.138888889,1,67,1,1,3,6.5,1,2.5,1,2.5,4,1,20,1,2,FALSE,FALSE,TRUE,-0.204182657,0,FALSE,0,1,NONE,BjQ0JEcvxb35rJwNrcbx,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
919,3.731288789,0.380555556,0.126666667,0.525,-0.283333333,-0.333333333,2,55,0,0,2,2.5,2,1.5,4,2,4,1,5,1,4,FALSE,TRUE,FALSE,-0.636716472,0,FALSE,1,1,CORRECT,DV62dkwc8Vn5tLsqSE3H,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
920,0.74244337,0.107592593,-0.006666667,0.095,-0.2,-0.027777778,2,38,0,1,1,6,4,2.5,4,1.5,4,0,30,1,4,FALSE,TRUE,FALSE,-0.852976171,0,FALSE,1,1,CORRECT,FDzbEa5FLXeWN3nGrS00,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
925,-0.217965026,-0.02962963,0,0.05,0.083333333,0.055555556,1,46,0,1,2,7,1,2,3.5,4,4,0,30,1,1,FALSE,TRUE,FALSE,-0.060004718,0,FALSE,1,1,CORRECT,H4YRlnFtmvssIG7xqOBK,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
927,-0.324222976,-0.000741,-0.043333333,-0.03,-0.083333333,0.055555556,1,71,1,1,3,5.5,2.5,2.5,3.5,3.5,4,0,20,1,4,TRUE,FALSE,FALSE,-0.060004718,0,FALSE,1,1,INCORRECT,F9gtSsVkfmNYczthSUZu,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
931,0.292890504,0.079814815,-0.04,-0.005,-0.216666667,-0.027777778,2,37,1,1,1,5,4,2.5,5.5,3,4,1,1,1,1,FALSE,FALSE,FALSE,0.084173221,0,FALSE,0,1,INCORRECT,OGhOg5XCspTGwI1Dxcc6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
932,-0.325585258,0.095740741,-0.14,0.065,-0.083333333,-0.138888889,1,65,1,1,3,1,2.5,1,3.5,1,4,1,30,1,3,FALSE,FALSE,TRUE,0.949240852,0,FALSE,1,1,NONE,EvGOslSoveBwTGd8KZcW,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
934,-0.799659189,-0.032037037,-0.076666667,0.065,0.3,-0.138888889,2,58,1,0,1,4.5,3,1.5,4,2,3,0,5,1,3,FALSE,FALSE,FALSE,-0.492538534,0,FALSE,1,1,INCORRECT,JFfPp35mqUw9KafhvTcy,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
941,-0.058578101,-0.007962963,0,0.015,0.066666667,-0.027777778,1,50,1,1,3,3,2.5,5,4,3,4,1,15,1,1,FALSE,FALSE,FALSE,0.300440129,0,FALSE,1,1,CORRECT,0dD85i7DYZiRoR9NwQw2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
944,-0.465900243,-0.056666667,-0.006666667,-0.02,0.066666667,0.083333333,1,68,0,1,3,4,4,1.5,1.5,1.5,4,1,35,1,3,FALSE,FALSE,TRUE,-0.780894411,0,FALSE,1,1,CORRECT,DZVhbSA1pE4hazeA18bD,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
949,0.64572139,-0.052222222,0.14,-0.29,-0.133333333,0,2,40,1,1,2,1,1,1.5,2,3,3,0,50,1,4,FALSE,FALSE,FALSE,0.300440129,0,FALSE,1,1,INCORRECT,2TKi6nsjkoEg9llQWH24,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
950,-0.22205187,-0.030185185,0,-0.035,0,0.055555556,2,26,0,1,2,7,3.5,4,6,2,3,1,15,1,2,FALSE,TRUE,FALSE,-0.997168528,0,TRUE,0,1,NONE,CRKbNvH0XVMeeZ7U3WNK,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
952,1.126606728,0.123148148,0.03,0.025,-0.233333333,-0.111111111,1,57,0,1,1,2.5,3,2,2.5,2.5,3,1,30,0,6,FALSE,TRUE,FALSE,-0.636716472,1,FALSE,1,1,INCORRECT,GRuovgUo3krbWWwon9N5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
956,-0.554448535,-0.022037037,-0.053333333,0.095,0.216666667,-0.055555556,2,41,0,1,1,3.5,4.5,2,2,2,4,1,50,0,6,TRUE,FALSE,FALSE,-0.348360595,1,FALSE,1,1,CORRECT,EATT7ANTUa2uSvXVgfzg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
957,0.683865269,-0.00037,0.093333333,0.21,0.1,0.111111111,2,66,0,1,3,5,5,2.5,4.5,2.5,4,1,20,0,6,FALSE,FALSE,FALSE,-0.492538534,1,FALSE,1,1,CORRECT,Dt1Gl1imR1GLxTJeO0vi,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
962,1.358194568,-0.038703704,0.223333333,-0.005,0.083333333,0.027777778,2,61,1,1,3,6.5,5,1.5,3.5,5,4,0,5,1,3,FALSE,FALSE,FALSE,0.949240852,0,FALSE,1,1,INCORRECT,Cpv6PG3tLKcFADqGxoam,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
964,-0.1539378,-0.000926,-0.02,-0.075,0.066666667,-0.138888889,2,64,0,1,3,3,3,1.5,2,2.5,4,1,25,1,2,FALSE,TRUE,FALSE,0.949240852,0,FALSE,1,1,CORRECT,EYmahSMu9hsYxoMgGfdu,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
968,-0.237036966,-0.032222222,0,-0.03,-0.016666667,0.083333333,1,75,1,1,3,7,3.5,3.5,6,5,4,1,0,1,1,FALSE,FALSE,FALSE,1.525952607,0,FALSE,1,1,CORRECT,EATT7ANTUa2uSvXVgfzg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
972,0.156662362,-0.008703704,0.03,-0.065,-0.066666667,0.027777778,1,73,1,1,3,5.5,1.5,2.5,3.5,4,4,0,,1,3,FALSE,TRUE,FALSE,0.300440129,0,FALSE,1,1,CORRECT,DpeuAbCY4Ak5IZiJuAhn,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
973,0.85823729,-0.016666667,0.133333333,0,0.133333333,-0.083333333,2,42,0,0,2,7,4,2,4,4,3,0,47,0,5,FALSE,FALSE,TRUE,0.588796006,1,FALSE,1,1,INCORRECT,GhQqfW5UIAKl1ejtq4oE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
975,1.510770087,0.168703704,0.036666667,0.245,-0.066666667,-0.194444444,1,63,1,1,3,5.5,1.5,1,2,1.5,4,1,10,1,1,FALSE,TRUE,FALSE,0.084173221,0,FALSE,0,1,INCORRECT,Mcgu4jO7xexjmg1JcC7Z,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
977,0.168922895,-0.006296296,0.029259259,0.02,0.066666667,-0.027777778,1,74,1,1,1,2,3.5,1.5,5,1.5,3,1,5,1,2,FALSE,FALSE,TRUE,-0.636716472,0,FALSE,0,1,INCORRECT,CfXecaeKbPpttSXvlKpK,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
984,1.2532989,0.03037037,0.14,-0.02,0,-0.111111111,1,42,0,0,2,1.5,1,1,1.5,1,4,1,15,1,1,FALSE,TRUE,FALSE,0.300440129,0,FALSE,0,1,INCORRECT,brQzbVxZlKrn9fC3pKfX,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
993,0.40459758,0.055,0,0.465,0.3,0,2,58,0,1,1,2,1,1,2,1,4,0,30,1,3,FALSE,FALSE,FALSE,0.588796006,0,FALSE,1,1,INCORRECT,DC0UsuYiSQGA8B3G2XZ0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
994,-0.355555449,-0.065,0.016666667,0.005,0.2,0,2,68,1,1,2,1.5,3,1,3,2.5,4,1,25,0,6,FALSE,TRUE,FALSE,0.949240852,1,FALSE,1,1,CORRECT,T2pZjh3FRVK1VfWRcgHg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
995,0.396423891,-0.039444444,0.093333333,-0.035,0,0.083333333,2,60,1,1,2,6,2,1.5,3.5,1,4,1,15,1,3,FALSE,TRUE,FALSE,1.525952607,0,FALSE,1,1,CORRECT,22ZGYh8DxywRvc7ECTdC,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
998,0.49178359,0.066851852,0,0.145,0,-0.055555556,2,33,1,1,3,7,2,2,2,3.5,4,1,2,1,2,TRUE,FALSE,FALSE,-0.204182657,0,FALSE,1,1,CORRECT,cjFIIiaOSGWgXgNMOS91,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
999,0.156662362,0.04462963,-0.023333333,0.095,-0.066666667,0.027777778,2,38,1,1,3,3.5,4,1.5,5,3,4,0,35,1,3,FALSE,TRUE,FALSE,0.588796006,0,FALSE,1,1,CORRECT,JTDm8CwBHKgv2ifGBIqk,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1001,0.299701911,0.030740741,0.01,0.12,0,0.027777778,2,41,0,1,0,6,3,3,3.5,3,2,0,,0,5,TRUE,FALSE,FALSE,0.300440129,1,FALSE,1,1,INCORRECT,0iJCB9bcTzDeimbkCWUw,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1005,-0.784674094,-0.116666667,0.01,-0.1,0,0.25,2,73,0,0,3,5,1,1,1,3.5,4,1,2,1,2,FALSE,TRUE,FALSE,-0.780894411,0,FALSE,1,1,CORRECT,0Ks9p70JccKxCt54pprS,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1007,-0.70429949,-0.045740741,-0.05,-0.165,0,-0.027777778,2,77,0,1,2,4,3.5,2.5,3.5,2.5,4,0,50,0,6,FALSE,FALSE,TRUE,-0.780894411,1,FALSE,0,1,INCORRECT,ALDH8GBCqCBS7caqcI8d,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
